0.09888143587720447, 64.4434164942738
0.12860524611656754, 87.6516364895682
0.16838774610069424, 121.05185919702062
0.199319710695665, 143.42497842258925
0.23747634025278122, 177.85440233751336
0.29656721508635087, 238.09904361302182
0.33707129859111407, 277.66589471617465
0.3961501288222202, 349.49200200084465
0.47177621544387144, 467.4857785099797
0.5890097971940675, 654.9320391616499
0.7110367691442677, 876.2555665544
0.8187500975884554, 1119.357136472775
0.9684583664171076, 1497.090791164955
1.2758746318993957, 2299.106767403481
1.6696566487463929, 3477.2841248641944
1.961948734322356, 4511.400822541554
2.3523966155784355, 6035.236206272716
2.9372153828917353, 8328.05985557656
3.338071674719735, 9860.228818446589
3.9224384859072043, 12792.582603161623
4.735907657994877, 16604.899406742657
5.873819484151876, 22566.065892703147
7.14090247310122, 28854.08450784373
8.280119421053078, 35763.52707323796
16.681667251589754, 87167.81960751096
19.608980959363276, 106442.3246338644
23.679888471911116, 134040.4371062692
12.827272036569976, 63124.28084014604
9.865218297301237, 44348.62604162976
29.57211893275259, 179443.9691175555
33.61097256772454, 209263.63029592053
39.51963867933714, 244183.9538469898
